SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON
22025,1610612760,OKC,Oklahoma City Thunder,0022501000,2026-03-18,OKC @ BKN,W,242,121,45,85,0.529,14,35,0.4,17,22,0.773,9,36,45,26,16,5,17,20,29.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501022,2026-03-21,OKC @ WAS,W,242,132,50,93,0.538,11,30,0.367,21,30,0.7,17,38,55,31,6,6,13,16,21.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501040,2026-03-23,OKC @ PHI,W,241,123,48,90,0.533,18,41,0.439,9,10,0.9,11,37,48,33,6,10,15,15,20.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501054,2026-03-25,OKC @ BOS,L,240,109,38,80,0.475,12,37,0.324,21,26,0.808,4,31,35,17,7,3,7,22,-10.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501070,2026-03-27,OKC vs. CHI,W,239,131,47,101,0.465,14,45,0.311,23,31,0.742,15,43,58,29,9,9,9,19,18.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501089,2026-03-29,OKC vs. NYK,W,240,111,35,75,0.467,10,28,0.357,31,38,0.816,12,27,39,21,10,0,13,22,11.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501097,2026-03-30,OKC vs. DET,W,266,114,38,81,0.469,10,34,0.294,28,32,0.875,6,36,42,17,9,6,17,24,4.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501116,2026-04-02,OKC vs. LAL,W,240,139,55,102,0.539,19,42,0.452,10,13,0.769,13,37,50,32,12,5,10,18,43.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501139,2026-04-05,OKC vs. UTA,W,239,146,54,92,0.587,24,45,0.533,14,16,0.875,8,38,46,40,8,8,15,13,35.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501155,2026-04-07,OKC @ LAL,W,240,123,45,89,0.506,21,41,0.512,12,14,0.857,10,36,46,29,15,2,12,21,36.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501163,2026-04-08,OKC @ LAC,W,240,128,48,83,0.578,13,34,0.382,19,24,0.792,6,38,44,30,9,7,13,23,18.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501182,2026-04-10,OKC @ DEN,L,239,107,42,99,0.424,14,44,0.318,9,12,0.75,15,31,46,25,11,1,13,15,-20.0,2025-26
22025,1610612760,OKC,Oklahoma City Thunder,0022501196,2026-04-12,OKC vs. PHX,L,240,103,41,95,0.432,18,46,0.391,3,9,0.333,9,27,36,32,9,7,10,8,-32.0,2025-26
